Word,TF Divider
"(10, 'matahari')",0.125
"(10, 'benam')",0.125
"(10, 'terbit')",0.125
"(10, 'condong')",0.125
"(10, 'utara')",0.125
"(10, 'ombak')",0.125
"(10, 'tenang')",0.125
"(10, 'tengah')",0.125
"(11, 'pantai')",0.1111111111111111
"(11, 'kotor')",0.05555555555555555
"(11, 'bungkus')",0.05555555555555555
"(11, 'makan')",0.05555555555555555
"(11, 'instan')",0.05555555555555555
"(11, 'popmie')",0.05555555555555555
"(11, 'lain')",0.05555555555555555
"(11, 'terap')",0.05555555555555555
"(11, 'buang')",0.1111111111111111
"(11, 'sampah')",0.1111111111111111
"(11, 'semberangan')",0.05555555555555555
"(11, 'minim')",0.05555555555555555
"(11, 'unjung')",0.05555555555555555
"(11, 'enak')",0.05555555555555555
